Parcela,Familia,Especie,Morfo,Taxon,N Indv,Alcool,Data,Longitude,Latitude,Coletor,Tombo
M6_TN_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3984
M6_TN_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/21/2012,-61.5632565,-4.989609,Ferreira,3985
M6_TN_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3986
M6_TN_0500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/21/2012,-61.5632565,-4.989609,Ferreira,3987
M6_TN_0500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3988
M6_TN_0500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,2,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3989
M6_TN_0500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,11/21/2012,-61.5632565,-4.989609,Colmenares,3990
M6_TN_0500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,8,100,11/21/2012,-61.5632565,-4.989609,Colmenares,3991
M6_TN_0500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,2,100,11/21/2012,-61.5632565,-4.989609,Colmenares,3992
M6_TN_0500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,100,11/21/2012,-61.5632565,-4.989609,Ferreira,3993
M6_TN_0500,Cosmetidae,Paecilaema_marajoara,,Co_Paecilaema_marajoara,1,100,11/21/2012,-61.5632565,-4.989609,Ferreira,3994
M6_TN_1500,Cosmetidae,Paecilaema_marajoara,,Co_Paecilaema_marajoara,1,92,11/21/2012,-61.5559678,-4.9944897,Ferreira,3995
M6_TN_1500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,4,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,3996
M6_TN_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,2,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,3997
M6_TN_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,4,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,3998
M6_TN_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,3999
M6_TN_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,4000
M6_TN_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,4001
M6_TN_1500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,2,92,11/21/2012,-61.5559678,-4.9944897,Colmenares,4002
M6_TN_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/21/2012,-61.5559678,-4.9944897,Ferreira,4003
M6_TN_1500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,2,92,11/21/2012,-61.5559678,-4.9944897,Ferreira,4004
M6_TN_1500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/21/2012,-61.5559678,-4.9944897,Ferreira,4005
M6_TN_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,100,11/21/2012,-61.5559678,-4.9944897,Colmenares,4006
M6_TN_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,4,100,11/21/2012,-61.5559678,-4.9944897,Ferreira,4007
M6_TN_1500,Sclerosomatidae,Gen3_sp2,,Sc_Gen3_sp2,1,100,11/21/2012,-61.5559678,-4.9944897,Ferreira,4008
M6_TN_1500,Cranaidae,Gen1_sp1,,Cr_Gen1_sp1,1,100,11/21/2012,-61.5559678,-4.9944897,Ferreira,4009
M6_TN_2500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,1,100,11/22/2012,-61.5487995,-4.9992061,Colmenares,4010
M6_TN_2500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/22/2012,-61.5487995,-4.9992061,Ferreira,4011
M6_TN_2500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4012
M6_TN_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,4,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4013
M6_TN_2500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,4,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4014
M6_TN_2500,Cosmetidae,Paecilaema_marajoara,,Co_Paecilaema_marajoara,1,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4015
M6_TN_2500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4016
M6_TN_2500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/22/2012,-61.5487995,-4.9992061,Ferreira,4017
M6_TN_2500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/22/2012,-61.5487995,-4.9992061,Ferreira,4018
M6_TN_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/22/2012,-61.5487995,-4.9992061,Ferreira,4019
M6_TN_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/22/2012,-61.5487995,-4.9992061,Ferreira,4020
M6_TN_2500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4021
M6_TN_2500,Sclerosomatidae,Gen3_sp2,,Sc_Gen3_sp2,1,92,11/22/2012,-61.5487995,-4.9992061,Colmenares,4022
M6_TN_3500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,100,11/22/2012,-61.5411712,-5.0041793,Colmenares,4023
M6_TN_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,8,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4024
M6_TN_3500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4025
M6_TN_3500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,1,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4026
M6_TN_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4027
M6_TN_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4028
M6_TN_3500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4029
M6_TN_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4030
M6_TN_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4031
M6_TN_3500,Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4032
M6_TN_3500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,3,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4033
M6_TN_3500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/22/2012,-61.5411712,-5.0041793,Colmenares,4034
M6_TN_3500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4035
M6_TN_3500,Sclerosomatidae,Gen3_sp2,,Sc_Gen3_sp2,1,92,11/22/2012,-61.5411712,-5.0041793,Ferreira,4036
M6_TS_(-500),Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4037
M6_TS_(-500),Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4038
M6_TS_(-500),Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4039
M6_TS_(-500),Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4040
M6_TS_(-500),Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4041
M6_TS_(-500),Agoristenidae,Avima_sp1,,Ag_Avima_sp1,5,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4042
M6_TS_(-500),Cosmetidae,Taito_sp1,,Co_Taito_sp1,1,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4043
M6_TS_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4044
M6_TS_(-500),Cosmetidae,Gen1_sp1,,Co_Gen1_sp1,3,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4045
M6_TS_(-500),Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4046
M6_TS_(-500),Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4047
M6_TS_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,2,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4048
M6_TS_(-500),Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,11/24/2012,-61.5772343,-4.9909309,Ferreira,4049
M6_TS_(-500),Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,3,92,11/24/2012,-61.5772343,-4.9909309,Colmenares,4050
M6_TS_(-500),Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,100,11/24/2012,-61.5772343,-4.9909309,Colmenares,4051
M6_TS_(-500),Cosmetidae,Gen1_sp1,,Co_Gen1_sp1,4,100,11/24/2012,-61.5772343,-4.9909309,Colmenares,4052
M6_TS_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,7,92,11/24/2012,-61.569625,-4.9909309,Colmenares,4053
M6_TS_0500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,1,92,11/24/2012,-61.569625,-4.9909309,Colmenares,4054
M6_TS_0500,Cosmetidae,Taito_sp1,,Co_Taito_sp1,6,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4055
M6_TS_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,4,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4056
M6_TS_0500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,3,92,11/24/2012,-61.569625,-4.9909309,Colmenares,4057
M6_TS_0500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/24/2012,-61.569625,-4.9909309,Colmenares,4058
M6_TS_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/24/2012,-61.569625,-4.9909309,Colmenares,4059
M6_TS_0500,Cosmetidae,Gen1_sp1,,Co_Gen1_sp1,4,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4060
M6_TS_0500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,3,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4061
M6_TS_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4062
M6_TS_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4063
M6_TS_0500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,2,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4064
M6_TS_0500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,3,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4065
M6_TS_0500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,1,92,11/24/2012,-61.569625,-4.9909309,Ferreira,4066
M6_TS_0500,Cosmetidae,Taito_sp1,,Co_Taito_sp1,2,100,11/24/2012,-61.569625,-4.9909309,Colmenares,4067
M6_TS_0500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,100,11/24/2012,-61.569625,-4.9909309,Colmenares,4068
M6_TS_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,4,100,11/24/2012,-61.569625,-4.9909309,Colmenares,4069
M6_TS_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,3,100,11/24/2012,-61.569625,-4.9909309,Colmenares,4070
M6_TS_1500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,100,11/23/2012,-61.5624877,-5.001225,Ferreira,4071
M6_TS_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,4,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4072
M6_TS_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,2,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4073
M6_TS_1500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4074
M6_TS_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4075
M6_TS_1500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4076
M6_TS_1500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4077
M6_TS_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,2,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4078
M6_TS_1500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4079
M6_TS_1500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4080
M6_TS_1500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,5,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4081
M6_TS_1500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,7,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4082
M6_TS_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4083
M6_TS_1500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,5,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4084
M6_TS_1500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4085
M6_TS_1500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,1,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4086
M6_TS_1500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,4,92,11/23/2012,-61.5624877,-5.001225,Colmenares,4087
M6_TS_1500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,3,92,11/23/2012,-61.5624877,-5.001225,Ferreira,4088
M6_TS_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,5,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4089
M6_TS_2500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4090
M6_TS_2500,Gonyleptidae,Discocyrtus_carvalhoi,,Go_Discocyrtus_carvalhoi,1,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4091
M6_TS_2500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4092
M6_TS_2500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4093
M6_TS_2500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4094
M6_TS_2500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4095
M6_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4096
M6_TS_2500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4097
M6_TS_2500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4098
M6_TS_2500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4099
M6_TS_2500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4100
M6_TS_2500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4101
M6_TS_2500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4102
M6_TS_2500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4103
M6_TS_2500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,3,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4104
M6_TS_2500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,6,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4105
M6_TS_2500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,11/23/2012,-61.5555459,-5.006493,Ferreira,4106
M6_TS_2500,Fissiphalliidae,Fissiphallius_martensi,,Fi_Fissiphallius_martensi,1,92,11/23/2012,-61.5555459,-5.006493,Colmenares,4107
M6_TS_3500,Cosmetidae,Paecilaema_marajoara,,Co_Paecilaema_marajoara,1,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4108
M6_TS_3500,Stygnidae,Protimesius_jirau,,St_Protimesius_jirau,3,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4109
M6_TS_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,7,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4110
M6_TS_3500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,3,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4111
M6_TS_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,3,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4112
M6_TS_3500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4113
M6_TS_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,3,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4114
M6_TS_3500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4115
M6_TS_3500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4116
M6_TS_3500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4117
M6_TS_3500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4118
M6_TS_3500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4119
M6_TS_3500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,2,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4120
M6_TS_3500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,5,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4121
M6_TS_3500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,2,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4122
M6_TS_3500,Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,8,92,11/23/2012,-61.5472236,-5.0128155,Ferreira,4123
M6_TS_3500,Sclerosomatidae,Gen1_sp3,b,Sc_Gen1_sp3_b,2,92,11/23/2012,-61.5472236,-5.0128155,Colmenares,4124
M6_TS_3500,Stygnidae,Stygnus_sp1,,St_Stygnus_sp1,1,100,11/23/2012,-61.5472236,-5.0128155,Colmenares,4125
M7_TN_(-500),Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,16,92,12/02/2012,-61.9263677,-5.2729732,Ferreira,4126
M7_TN_(-500),Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,2,92,12/02/2012,-61.9263677,-5.2729732,Ferreira,4127
M7_TN_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,2,92,12/02/2012,-61.9263677,-5.2729732,Ferreira,4128
M7_TN_(-500),Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,12/02/2012,-61.9263677,-5.2729732,Colmenares,4129
M7_TN_(-500),Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,12/02/2012,-61.9263677,-5.2729732,Ferreira,4130
M7_TN_(-500),Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,12/02/2012,-61.9263677,-5.2729732,Colmenares,4131
M7_TN_(-500),Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,1,92,12/02/2012,-61.9263677,-5.2729732,Ferreira,4132
M7_TN_(-500),Sclerosomatidae,Gen2_sp2,,Sc_Gen2_sp2,2,92,12/02/2012,-61.9263677,-5.2729732,Colmenares,4133
M7_TN_(-500),Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,12/02/2012,-61.9263677,-5.2729732,Colmenares,4134
M7_TN_(-500),Cosmetidae,Paecilaema_marajoara,,Co_Paecilaema_marajoara,2,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4135
M7_TN_(-500),Cosmetidae,Sibambea_sp1,,Co_Sibambea_sp1,1,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4136
M7_TN_(-500),Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4137
M7_TN_(-500),Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,3,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4138
M7_TN_(-500),Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,5,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4139
M7_TN_(-500),Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,2,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4140
M7_TN_(-500),Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,100,12/02/2012,-61.9263677,-5.2729732,Ferreira,4141
M7_TN_(-500),Stygnidae,Stygnidius_sp1,,St_Stygnidius_sp1,2,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4142
M7_TN_(-500),Manaosbiidae,Gen1_sp1,,Ma_Gen1_sp1,1,100,12/02/2012,-61.9263677,-5.2729732,Colmenares,4143
M7_TN_0500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,3,92,12/02/2012,-61.9329836,-5.2660939,Ferreira,4144
M7_TN_0500,Manaosbiidae,Saramacia_lucasae,,Ma_Saramacia_lucasae,1,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4145
M7_TN_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,2,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4146
M7_TN_0500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,4,92,12/02/2012,-61.9329836,-5.2660939,Ferreira,4147
M7_TN_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,3,92,12/02/2012,-61.9329836,-5.2660939,Ferreira,4148
M7_TN_0500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,3,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4149
M7_TN_0500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,1,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4150
M7_TN_0500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4151
M7_TN_0500,Cosmetidae,Gen2_sp1,,Co_Gen2_sp1,3,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4152
M7_TN_0500,Sclerosomatidae,Gen1_sp2,,Sc_Gen1_sp2,1,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4153
M7_TN_0500,Cranaidae,Gen1_sp1,,Cr_Gen1_sp1,1,92,12/02/2012,-61.9329836,-5.2660939,Colmenares,4154
M7_TN_0500,Stygnidae,Protimesius_longipalpis,,St_Protimesius_longipalpis,2,100,12/02/2012,-61.9329836,-5.2660939,Colmenares,4155
M7_TN_0500,Cosmetidae,Metalibitia_sp1,,Co_Metalibitia_sp1,5,100,12/02/2012,-61.9329836,-5.2660939,Colmenares,4156
M7_TN_0500,Sclerosomatidae,Gen1_sp4,,Sc_Gen1_sp4,3,100,12/02/2012,-61.9329836,-5.2660939,Ferreira,4157
M7_TN_0500,Cosmetidae,Eucynortella_duapunctata,,Co_Eucynortella_duapunctata,1,100,12/02/2012,-61.9329836,-5.2660939,Ferreira,4158
M7_TN_0500,Agoristenidae,Avima_sp1,,Ag_Avima_sp1,1,100,12/02/2012,-61.9329836,-5.2660939,Ferreira,4159
M7_TN_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,2,92,12/02/2012,-61.9390729,-5.2600994,Colmenares,4160
M7_TN_1500,Cosmetidae,Taito_spaceinvaders,,Co_Taito_spaceinvaders,1,92,12/02/2012,-61.9390729,-5.2600994,Ferreira,4161
M7_TN_1500,Cosmetidae,Paecilaema_sp1,,Co_Paecilaema_sp1,1,92,12/02/2012,-61.9390729,-5.2600994,Ferreira,4162
M7_TN_1500,Cosmetidae,Paecilaema_manifestum,,Co_Paecilaema_manifestum,2,92,12/02/2012,-61.9390729,-5.2600994,Colmenares,4163
M7_TN_1500,Stygnidae,Stygnus_pectinipes,,St_Stygnus_pectinipes,1,92,12/02/2012,-61.9390729,-5.2600994,Ferreira,4164
